id,slug,title,category_path,width_m,depth_m,height_m,vertices,triangles,material_slots,file_size_bytes,sha256,usdz,preview
BEN-0005,ben-0005-art-deco-velvet-vanity-bench,Art Deco Velvet Vanity Bench,seating/benches,0.85,0.42,0.480057,2712,5376,3,694223,3ca96f0a91e2f56318df79a409aeb993d955dea771a3043e045eea188b8fe901,assets/seating/benches/ben-0005-art-deco-velvet-vanity-bench.usdz,previews/seating/benches/ben-0005-art-deco-velvet-vanity-bench.jpg
BEN-0006,ben-0006-shaker-maple-trestle-bench,Shaker Maple Trestle Bench,seating/benches,1.45,0.38,0.45,904,1776,3,677290,d1e23af5805ac8ac35e2a7f93ef4179d9301f722f13d9d634ba3b2099c7cfb50,assets/seating/benches/ben-0006-shaker-maple-trestle-bench.usdz,previews/seating/benches/ben-0006-shaker-maple-trestle-bench.jpg
BEN-0007,ben-0007-windsor-spindle-back-dining-bench,Windsor Spindle-Back Dining Bench,seating/benches,1.5,0.53,0.88,5508,10876,3,855577,bd10bdfd893e3c1a2a2f61fa7f93b8608a981c002ebaa754e9bed5b2ced4c021,assets/seating/benches/ben-0007-windsor-spindle-back-dining-bench.usdz,previews/seating/benches/ben-0007-windsor-spindle-back-dining-bench.jpg
BEN-0008,ben-0008-reclaimed-pine-x-frame-bench,Reclaimed Pine X-Frame Bench,seating/benches,1.6,0.42,0.460054,760,1480,3,667093,076deeea02951ef6eea2a35bca0c1803ef4fd435dd64b4934aeb4c17a0a7a155,assets/seating/benches/ben-0008-reclaimed-pine-x-frame-bench.usdz,previews/seating/benches/ben-0008-reclaimed-pine-x-frame-bench.jpg
BEN-0009,ben-0009-mid-century-walnut-wishbone-bench,Mid-Century Walnut Wishbone Bench,seating/benches,1.35,0.44,0.470002,944,1856,3,910346,cc798da5be05e7a6ba4d8f0ca90a27627b145d36a3fc37679e02d7b452947b7e,assets/seating/benches/ben-0009-mid-century-walnut-wishbone-bench.usdz,previews/seating/benches/ben-0009-mid-century-walnut-wishbone-bench.jpg
BEN-0010,ben-0010-bauhaus-tubular-cantilever-bench,Bauhaus Tubular Cantilever Bench,seating/benches,1.4,0.48,0.46,2688,5336,3,875345,72561f4f5f347748872b7174a2ba9ab6e0597b3e76e9baf5706dd5c9e5a948b4,assets/seating/benches/ben-0010-bauhaus-tubular-cantilever-bench.usdz,previews/seating/benches/ben-0010-bauhaus-tubular-cantilever-bench.jpg
BEN-0011,ben-0011-chesterfield-rolled-end-bench,Chesterfield Rolled-End Bench,seating/benches,1.55,0.58,0.62,5920,11708,3,1050576,9ec54358edc6198adb3da6bda955519630f14713584048781a8886a8a64a6135,assets/seating/benches/ben-0011-chesterfield-rolled-end-bench.usdz,previews/seating/benches/ben-0011-chesterfield-rolled-end-bench.jpg
BEN-0012,ben-0012-ivory-boucle-waterfall-bench,Ivory Bouclé Waterfall Bench,seating/benches,1.3,0.5,0.48,1464,2916,3,749991,d25abef790f0af06f9194e8f26d0894757e826cb08d2563cff79377b9332d4bd,assets/seating/benches/ben-0012-ivory-boucle-waterfall-bench.usdz,previews/seating/benches/ben-0012-ivory-boucle-waterfall-bench.jpg
BEN-0013,ben-0013-french-tufted-settee-bench,French Tufted Settee Bench,seating/benches,1.45,0.62,0.88,4396,8544,3,929978,f5eb23b35d583f2d2a2acd2514ff4819afbbcb4f807caa594f953c2b91da84d1,assets/seating/benches/ben-0013-french-tufted-settee-bench.usdz,previews/seating/benches/ben-0013-french-tufted-settee-bench.jpg
BEN-0014,ben-0014-modular-wool-platform-bench,Modular Wool Platform Bench,seating/benches,1.7,0.6,0.45,1136,2252,3,734908,92deb2fc885d85a8c8dfedfbed92bee273fcafeb1859248212ffec8902931013,assets/seating/benches/ben-0014-modular-wool-platform-bench.usdz,previews/seating/benches/ben-0014-modular-wool-platform-bench.jpg
BEN-0015,ben-0015-saddle-leather-sling-bench,Saddle Leather Sling Bench,seating/benches,1.35,0.52,0.49,2456,4832,3,1357880,82206cef03e50b153ea63022e224794a9d8ff55b3253c6cb3ef4d8240dcd3222,assets/seating/benches/ben-0015-saddle-leather-sling-bench.usdz,previews/seating/benches/ben-0015-saddle-leather-sling-bench.jpg
BEN-0016,ben-0016-brutalist-concrete-monolith-bench,Brutalist Concrete Monolith Bench,seating/benches,1.8,0.48,0.47,288,564,3,360707,9c492482a405eb688799aa0f136abc18423b8feceb1f74ee3498faf27df44c8c,assets/seating/benches/ben-0016-brutalist-concrete-monolith-bench.usdz,previews/seating/benches/ben-0016-brutalist-concrete-monolith-bench.jpg
BEN-0017,ben-0017-cast-iron-park-slat-bench,Cast-Iron Park Slat Bench,seating/benches,1.75,0.62,0.82,3540,6680,3,654961,2b055d1c15e254e4d608fb1263ae37146c0d229a7eb811a54b105f6d774e81b6,assets/seating/benches/ben-0017-cast-iron-park-slat-bench.usdz,previews/seating/benches/ben-0017-cast-iron-park-slat-bench.jpg
BEN-0018,ben-0018-coastal-teak-rope-bench,Coastal Teak Rope Bench,seating/benches,1.599995,0.600018,0.779999,9672,19176,3,1455035,e96d15a2b18dbd4c0a8ab9fe00f237403bac7712debe503eca7fa58f30c136ee,assets/seating/benches/ben-0018-coastal-teak-rope-bench.usdz,previews/seating/benches/ben-0018-coastal-teak-rope-bench.jpg
BEN-0019,ben-0019-travertine-serpentine-bench,Travertine Serpentine Bench,seating/benches,1.9,0.55,0.5,1600,3184,3,547000,3042c1198f40fd687f4f812db0a0ddafd210c9de9fe68dade22732b634651834,assets/seating/benches/ben-0019-travertine-serpentine-bench.usdz,previews/seating/benches/ben-0019-travertine-serpentine-bench.jpg
BEN-0020,ben-0020-aluminum-ribbon-bench,Aluminum Ribbon Bench,seating/benches,2.0,0.58,0.76,22384,44208,3,617418,2ad35be96f3a24863f4427cdd7c608658972c5871a4fab5c8779bf85cfd7f2c6,assets/seating/benches/ben-0020-aluminum-ribbon-bench.usdz,previews/seating/benches/ben-0020-aluminum-ribbon-bench.jpg
OTT-0001,ott-0001-scandinavian-wool-round-pouf,Scandinavian Wool Round Pouf,seating/ottomans,0.48,0.48,0.42,800,1584,2,830624,2bb778f03ffc843034af021d53030b942ab824de1a9609f0b21fb30b55259393,assets/seating/ottomans/ott-0001-scandinavian-wool-round-pouf.usdz,previews/seating/ottomans/ott-0001-scandinavian-wool-round-pouf.jpg
OTT-0002,ott-0002-moroccan-leather-pouf,Moroccan Leather Pouf,seating/ottomans,0.52,0.52,0.36,6034,11432,3,1753056,8159911a2ec7b2c5f73770f7fb80761e033afba23863cf56ef46e34cd7e664e0,assets/seating/ottomans/ott-0002-moroccan-leather-pouf.usdz,previews/seating/ottomans/ott-0002-moroccan-leather-pouf.jpg
OTT-0003,ott-0003-japanese-rush-footstool,Japanese Rush Footstool,seating/ottomans,0.55,0.42,0.34,2592,5076,3,1450775,f8d8a02c2876f249ba8b4f68e1b07ad7f6b5c313b0ac8fe1369fbdfb4fc70e4d,assets/seating/ottomans/ott-0003-japanese-rush-footstool.usdz,previews/seating/ottomans/ott-0003-japanese-rush-footstool.jpg
OTT-0004,ott-0004-bauhaus-chrome-leather-footstool,Bauhaus Chrome Leather Footstool,seating/ottomans,0.58,0.48,0.4,1448,2884,2,876220,7680c6568b129b3ae97c378a8f5febf0a9e2afe054d76541db355d429f9aa3f3,assets/seating/ottomans/ott-0004-bauhaus-chrome-leather-footstool.usdz,previews/seating/ottomans/ott-0004-bauhaus-chrome-leather-footstool.jpg
OTT-0005,ott-0005-art-deco-channel-ottoman,Art Deco Channel Ottoman,seating/ottomans,0.62,0.45,0.43,2112,4196,2,692717,5293612a4849f573d074c21eb1fb9c917b8a3fca3b213465b8ebe2e2f8e511e3,assets/seating/ottomans/ott-0005-art-deco-channel-ottoman.usdz,previews/seating/ottomans/ott-0005-art-deco-channel-ottoman.jpg
OTT-0006,ott-0006-shaker-cedar-lift-top-ottoman,Shaker Cedar Lift-Top Ottoman,seating/ottomans,0.8,0.48,0.47,1176,2316,3,1358674,73dcbf9a67933243a3c743e04109f071b047146a27d07554f94d13389b0869aa,assets/seating/ottomans/ott-0006-shaker-cedar-lift-top-ottoman.usdz,previews/seating/ottomans/ott-0006-shaker-cedar-lift-top-ottoman.jpg
OTT-0007,ott-0007-mid-century-walnut-drawer-ottoman,Mid-Century Walnut Drawer Ottoman,seating/ottomans,0.72,0.52,0.43,1080,2128,3,1057914,a5ef32f42f04b5f881125fd11ee4696b23b70ffca474db96d983717197d6cb48,assets/seating/ottomans/ott-0007-mid-century-walnut-drawer-ottoman.usdz,previews/seating/ottomans/ott-0007-mid-century-walnut-drawer-ottoman.jpg
OTT-0008,ott-0008-coastal-rattan-storage-drum,Coastal Rattan Storage Drum,seating/ottomans,0.58,0.58,0.46,20168,40112,2,1789947,df48cc26299bf194cc137ed3acc5f504058431e8ac42fe9611b732d9776695e7,assets/seating/ottomans/ott-0008-coastal-rattan-storage-drum.usdz,previews/seating/ottomans/ott-0008-coastal-rattan-storage-drum.jpg
OTT-0009,ott-0009-industrial-canvas-trunk-ottoman,Industrial Canvas Trunk Ottoman,seating/ottomans,0.85,0.52,0.44,3888,7588,3,1063006,075f98154f71cd313343829179be5b9b7b175322543d913328ac1444b9de0c24,assets/seating/ottomans/ott-0009-industrial-canvas-trunk-ottoman.usdz,previews/seating/ottomans/ott-0009-industrial-canvas-trunk-ottoman.jpg
OTT-0010,ott-0010-contemporary-reversible-tray-ottoman,Contemporary Reversible Tray Ottoman,seating/ottomans,0.75,0.6,0.4,1520,3004,3,1000991,3d7ef276ba10f2bd9c994dbd766e606163bffa4d4823052ce64a400e91356937,assets/seating/ottomans/ott-0010-contemporary-reversible-tray-ottoman.usdz,previews/seating/ottomans/ott-0010-contemporary-reversible-tray-ottoman.jpg
OTT-0011,ott-0011-chesterfield-round-tufted-ottoman,Chesterfield Round Tufted Ottoman,seating/ottomans,0.9,0.9,0.42,11024,21812,3,1169991,5e6e7a8b46249055bf78036024da741e764e42f1f84d27832216beda85c69698,assets/seating/ottomans/ott-0011-chesterfield-round-tufted-ottoman.usdz,previews/seating/ottomans/ott-0011-chesterfield-round-tufted-ottoman.jpg
OTT-0012,ott-0012-ivory-boucle-kidney-ottoman,Ivory Bouclé Kidney Ottoman,seating/ottomans,0.95,0.6,0.4,496,984,2,842728,25e9d5ba6e01859207faaa2855560696ebf00bb69fa94763cefacba629be9a13,assets/seating/ottomans/ott-0012-ivory-boucle-kidney-ottoman.usdz,previews/seating/ottomans/ott-0012-ivory-boucle-kidney-ottoman.jpg
OTT-0013,ott-0013-french-cabriole-tufted-ottoman,French Cabriole Tufted Ottoman,seating/ottomans,0.82,0.58,0.45,4236,8156,3,1403285,0c98b84357fa57004ae0cc2d1c6aa7096df47f06cc9f6687aeb7e3315de34e3e,assets/seating/ottomans/ott-0013-french-cabriole-tufted-ottoman.usdz,previews/seating/ottomans/ott-0013-french-cabriole-tufted-ottoman.jpg
OTT-0014,ott-0014-saddle-leather-x-frame-ottoman,Saddle Leather X-Frame Ottoman,seating/ottomans,0.88,0.55,0.421495,2000,3936,3,1450385,cc2adcf95f264553ffa3d185e19bcd67318100f95ca22b7c41ba4a4b4724a971,assets/seating/ottomans/ott-0014-saddle-leather-x-frame-ottoman.usdz,previews/seating/ottomans/ott-0014-saddle-leather-x-frame-ottoman.jpg
OTT-0015,ott-0015-shearling-waterfall-ottoman,Shearling Waterfall Ottoman,seating/ottomans,0.78,0.58,0.43,1464,2916,1,747708,d1672a1258a5c52220dfe4a26215e46e83d25431661acfed8611284b1db9c6e4,assets/seating/ottomans/ott-0015-shearling-waterfall-ottoman.usdz,previews/seating/ottomans/ott-0015-shearling-waterfall-ottoman.jpg
OTT-0016,ott-0016-modular-wool-quadrant-ottoman,Modular Wool Quadrant Ottoman,seating/ottomans,1.05,0.9,0.4,576,1140,3,568784,17e49a35441131d4f903629724cd8bee43c50dd09b0b3064e726d56fd9af61b9,assets/seating/ottomans/ott-0016-modular-wool-quadrant-ottoman.usdz,previews/seating/ottomans/ott-0016-modular-wool-quadrant-ottoman.jpg
OTT-0017,ott-0017-travertine-fluted-drum-ottoman,Travertine Fluted Drum Ottoman,seating/ottomans,0.78,0.78,0.42,6016,11928,3,1372988,001d8d850df6200a84b98c623510d4e652f0480ea4d6eb1d5e82b996aacd87d8,assets/seating/ottomans/ott-0017-travertine-fluted-drum-ottoman.usdz,previews/seating/ottomans/ott-0017-travertine-fluted-drum-ottoman.jpg
OTT-0018,ott-0018-outdoor-teak-rope-cube-ottoman,Outdoor Teak Rope Cube Ottoman,seating/ottomans,0.68,0.68,0.42,5376,10616,2,960224,e952278d2647ee9fda39047b730ef4182460036192cba797ac3c3abee9efbd35,assets/seating/ottomans/ott-0018-outdoor-teak-rope-cube-ottoman.usdz,previews/seating/ottomans/ott-0018-outdoor-teak-rope-cube-ottoman.jpg
OTT-0019,ott-0019-italian-leather-donut-ottoman,Italian Leather Donut Ottoman,seating/ottomans,1.1,1.1,0.38,3200,6332,2,841204,edadc135c97797a12f8a114d001f6263ea67e186a8f76229b04b0a295e0a0e69,assets/seating/ottomans/ott-0019-italian-leather-donut-ottoman.usdz,previews/seating/ottomans/ott-0019-italian-leather-donut-ottoman.jpg
OTT-0020,ott-0020-perforated-aluminum-outdoor-ottoman,Perforated Aluminum Outdoor Ottoman,seating/ottomans,0.82,0.65,0.4,13184,26052,3,901255,6dee159ddc1a5cdff3ca59e0d3b3883ee3fa56d24322e4361ae6decf7eb1f046,assets/seating/ottomans/ott-0020-perforated-aluminum-outdoor-ottoman.usdz,previews/seating/ottomans/ott-0020-perforated-aluminum-outdoor-ottoman.jpg
SOF-0001,sof-0001-scandinavian-ash-loveseat,Scandinavian Ash Loveseat,seating/sofas,1.55,0.82,0.8,2208,4360,2,840271,467e2c9fa84f25c7c843fa6aeeda3dd04156e7e2948e7908231573cc9f22db57,assets/seating/sofas/sof-0001-scandinavian-ash-loveseat.usdz,previews/seating/sofas/sof-0001-scandinavian-ash-loveseat.jpg
SOF-0002,sof-0002-mid-century-walnut-tuxedo-loveseat,Mid-Century Walnut Tuxedo Loveseat,seating/sofas,1.7,0.84,0.78,2440,4820,3,1024651,3f8a2274afc69e38681b7e90274dd28a025bf53b6eb4b18d86f4d415c466c891,assets/seating/sofas/sof-0002-mid-century-walnut-tuxedo-loveseat.usdz,previews/seating/sofas/sof-0002-mid-century-walnut-tuxedo-loveseat.jpg
SOF-0003,sof-0003-bauhaus-chrome-sling-sofa,Bauhaus Chrome Sling Sofa,seating/sofas,1.85,0.82,0.76,2560,5076,3,1015619,9f7e2aaffc441bca8a26e9264e40c6ca6815334ab2ef2d6cf3cbf3e0fbdcc4bc,assets/seating/sofas/sof-0003-bauhaus-chrome-sling-sofa.usdz,previews/seating/sofas/sof-0003-bauhaus-chrome-sling-sofa.jpg
SOF-0004,sof-0004-japanese-low-platform-sofa,Japanese Low Platform Sofa,seating/sofas,1.8,0.9,0.62,1568,3104,3,823190,57eda3bfe24fd94a829371f7e887deddeac52682b6a33829968c0ba8351f9428,assets/seating/sofas/sof-0004-japanese-low-platform-sofa.usdz,previews/seating/sofas/sof-0004-japanese-low-platform-sofa.jpg
SOF-0005,sof-0005-art-deco-scallop-settee,Art Deco Scallop Settee,seating/sofas,1.65,0.8,0.82,3576,7116,3,947582,b6410f397f4838d2c7800d6212e0d9b0c050416cf58b3cf811467983454211fc,assets/seating/sofas/sof-0005-art-deco-scallop-settee.usdz,previews/seating/sofas/sof-0005-art-deco-scallop-settee.jpg
SOF-0006,sof-0006-chesterfield-rolled-arm-sofa,Chesterfield Rolled-Arm Sofa,seating/sofas,2.2,0.95,0.82,8352,16508,3,1494485,3cbba00890f70179dbfe9ec39147d56d2b4dbf00f0d1a8887764241c96ba1a67,assets/seating/sofas/sof-0006-chesterfield-rolled-arm-sofa.usdz,previews/seating/sofas/sof-0006-chesterfield-rolled-arm-sofa.jpg
SOF-0007,sof-0007-english-lawson-linen-sofa,English Lawson Linen Sofa,seating/sofas,2.05,0.92,0.86,3520,6988,2,978876,f371325f7a764f75d9c3610fa7080b66ad8f33f3db14c3a3e0cab03711fdc4e0,assets/seating/sofas/sof-0007-english-lawson-linen-sofa.usdz,previews/seating/sofas/sof-0007-english-lawson-linen-sofa.jpg
SOF-0008,sof-0008-french-cabriole-camelback-sofa,French Cabriole Camelback Sofa,seating/sofas,1.9,0.88,0.92,2408,4484,3,1287669,6edcf76751fc528bdb9ae50ae9faf6139774caece25d0dc39f161dbcc6655d3a,assets/seating/sofas/sof-0008-french-cabriole-camelback-sofa.usdz,previews/seating/sofas/sof-0008-french-cabriole-camelback-sofa.jpg
SOF-0009,sof-0009-italian-channel-velvet-sofa,Italian Channel Velvet Sofa,seating/sofas,2.1,0.9,0.78,7056,14040,2,523791,eec3d25fbedd94879a744e6b19f45952e6fbd121efebdeba9643e8ae0c510057,assets/seating/sofas/sof-0009-italian-channel-velvet-sofa.usdz,previews/seating/sofas/sof-0009-italian-channel-velvet-sofa.jpg
SOF-0010,sof-0010-coastal-slipcovered-sofa,Coastal Slipcovered Sofa,seating/sofas,2.15,0.98,0.87,2952,5856,2,569413,37895eb2c24880c49bb40b3979cd2a2ab2b0f3dba30b3b62ee1a841dff91e73d,assets/seating/sofas/sof-0010-coastal-slipcovered-sofa.usdz,previews/seating/sofas/sof-0010-coastal-slipcovered-sofa.jpg
SOF-0011,sof-0011-contemporary-three-module-sofa,Contemporary Three-Module Sofa,seating/sofas,2.4,1.0,0.72,1928,3828,2,466027,3adae4aef8521624d665f9e882881090ca66c11dfefc31a9b442f9746e941858,assets/seating/sofas/sof-0011-contemporary-three-module-sofa.usdz,previews/seating/sofas/sof-0011-contemporary-three-module-sofa.jpg
SOF-0012,sof-0012-ivory-boucle-serpentine-sofa,Ivory Bouclé Serpentine Sofa,seating/sofas,2.3,1.05,0.76,2160,4308,2,940765,b9d2589a6a564e7d9fe9ed26abd3805d80776c2f7ac870eabd13fd161e0c041e,assets/seating/sofas/sof-0012-ivory-boucle-serpentine-sofa.usdz,previews/seating/sofas/sof-0012-ivory-boucle-serpentine-sofa.jpg
SOF-0013,sof-0013-warm-gray-corner-sectional,Warm-Gray Corner Sectional,seating/sofas,2.6,2.1,0.74,3256,6448,2,525398,deb6a2c27efc7865dcb48d4ea0e7675c3580488c5847eb55859368ddcfa8b6a3,assets/seating/sofas/sof-0013-warm-gray-corner-sectional.usdz,previews/seating/sofas/sof-0013-warm-gray-corner-sectional.jpg
SOF-0014,sof-0014-shearling-conversation-crescent,Shearling Conversation Crescent,seating/sofas,2.2,1.05,0.75,1584,3156,2,902894,fb4f82b09616dc308963965b097cc6e99e98ff1abbc64f572dcfcf8707292727,assets/seating/sofas/sof-0014-shearling-conversation-crescent.usdz,previews/seating/sofas/sof-0014-shearling-conversation-crescent.jpg
SOF-0015,sof-0015-cognac-leather-chaise-sofa,Cognac Leather Chaise Sofa,seating/sofas,2.35,1.0,0.8,3792,7520,2,847026,cb04cddece6600493657ef5b6145e6321d11e926e4c82a81b13d130c63d3d742,assets/seating/sofas/sof-0015-cognac-leather-chaise-sofa.usdz,previews/seating/sofas/sof-0015-cognac-leather-chaise-sofa.jpg
SOF-0016,sof-0016-brutalist-concrete-outdoor-sofa,Brutalist Concrete Outdoor Sofa,seating/sofas,2.3,0.9,0.76,2216,4392,2,680469,7ee41f70275ae4590a5d8b9defb1742bbe93c97f0f9443962a33bd02b963599d,assets/seating/sofas/sof-0016-brutalist-concrete-outdoor-sofa.usdz,previews/seating/sofas/sof-0016-brutalist-concrete-outdoor-sofa.jpg
SOF-0017,sof-0017-teak-rope-outdoor-sofa,Teak Rope Outdoor Sofa,seating/sofas,2.1,0.92,0.8,8624,17000,3,1343823,142890c0bdbf985e96104eb441777008f9e8061a63a263ed8cbe1ee0014eae7d,assets/seating/sofas/sof-0017-teak-rope-outdoor-sofa.usdz,previews/seating/sofas/sof-0017-teak-rope-outdoor-sofa.jpg
SOF-0018,sof-0018-rattan-peacock-sofa,Rattan Peacock Sofa,seating/sofas,2.05,0.95,1.15,14728,27040,2,1728232,28be1b743feb91b1f4c348bde4ee4bc7b74ff3294217e08db4773c3774c3cce8,assets/seating/sofas/sof-0018-rattan-peacock-sofa.usdz,previews/seating/sofas/sof-0018-rattan-peacock-sofa.jpg
SOF-0019,sof-0019-perforated-aluminum-ribbon-sofa,Perforated Aluminum Ribbon Sofa,seating/sofas,2.2,0.88,0.78,17544,34520,3,906510,a3986a803d67b704e73930a43f1162f10f8cd7b1b26b9ee23860f414f4566b8c,assets/seating/sofas/sof-0019-perforated-aluminum-ribbon-sofa.usdz,previews/seating/sofas/sof-0019-perforated-aluminum-ribbon-sofa.jpg
SOF-0020,sof-0020-travertine-plinth-sofa,Travertine Plinth Sofa,seating/sofas,2.25,0.95,0.72,8864,17508,3,1291110,cbdc664625c9ed2fcc7aacac83366b9613a62fa55ef9c7fe59e5aadf72c8b17c,assets/seating/sofas/sof-0020-travertine-plinth-sofa.usdz,previews/seating/sofas/sof-0020-travertine-plinth-sofa.jpg
STL-0001,stl-0001-scandinavian-ash-round-stool,Scandinavian Ash Round Stool,seating/stools,0.42,0.42,0.45,800,1584,1,480507,a5aeb4cbf375109aca3398358c0dfcdca9aad211298a8c13996a5fd9a39938a0,assets/seating/stools/stl-0001-scandinavian-ash-round-stool.usdz,previews/seating/stools/stl-0001-scandinavian-ash-round-stool.jpg
STL-0002,stl-0002-shaker-maple-milking-stool,Shaker Maple Milking Stool,seating/stools,0.4,0.32,0.42,976,1916,1,354475,3a3d2b7accba36bf75a7f98793b5b3088467468e49dbc676eec8744d07f19141,assets/seating/stools/stl-0002-shaker-maple-milking-stool.usdz,previews/seating/stools/stl-0002-shaker-maple-milking-stool.jpg
STL-0003,stl-0003-japanese-hinoki-joinery-stool,Japanese Hinoki Joinery Stool,seating/stools,0.45,0.34,0.43,592,1160,1,448953,b11027e1b62ecd3795bf123fa00540d36f97488a628c72cc0b4188296e247f60,assets/seating/stools/stl-0003-japanese-hinoki-joinery-stool.usdz,previews/seating/stools/stl-0003-japanese-hinoki-joinery-stool.jpg
STL-0004,stl-0004-industrial-steel-shop-stool,Industrial Steel Shop Stool,seating/stools,0.4,0.4,0.47,11232,22252,2,411730,bf24c226235b8fab99cf6f8a18f1d67ab4610f8e6d0de0e039b4521af8fba5c8,assets/seating/stools/stl-0004-industrial-steel-shop-stool.usdz,previews/seating/stools/stl-0004-industrial-steel-shop-stool.jpg
STL-0005,stl-0005-rattan-hourglass-drum-stool,Rattan Hourglass Drum Stool,seating/stools,0.42,0.42,0.46,15632,29388,1,1443311,206c55ba33cfd43665f805a5cf32d57a394f3341882744e930d6060965a4e155,assets/seating/stools/stl-0005-rattan-hourglass-drum-stool.usdz,previews/seating/stools/stl-0005-rattan-hourglass-drum-stool.jpg
STL-0006,stl-0006-mid-century-walnut-counter-stool,Mid-Century Walnut Counter Stool,seating/stools,0.48,0.5,0.68,1636,3176,3,1228947,bc15b8f14c1323eace17f3e0a34664b5afbdf3902c4f3ec8255e48b5ca7fd14a,assets/seating/stools/stl-0006-mid-century-walnut-counter-stool.usdz,previews/seating/stools/stl-0006-mid-century-walnut-counter-stool.jpg
STL-0007,stl-0007-bauhaus-chrome-cantilever-bar-stool,Bauhaus Chrome Cantilever Bar Stool,seating/stools,0.46,0.5,0.78,1336,2556,2,859454,a12c301d08b46fb850e868c1179f6d5962d9b6ade370729de3fd86a031baf446,assets/seating/stools/stl-0007-bauhaus-chrome-cantilever-bar-stool.usdz,previews/seating/stools/stl-0007-bauhaus-chrome-cantilever-bar-stool.jpg
STL-0008,stl-0008-windsor-spindle-counter-stool,Windsor Spindle Counter Stool,seating/stools,0.5,0.52,0.72,2652,5192,1,552679,d2e34dd68caffa3df740edabd1706bf9bce56748a5cfb831aa6d5026e5ac5986,assets/seating/stools/stl-0008-windsor-spindle-counter-stool.usdz,previews/seating/stools/stl-0008-windsor-spindle-counter-stool.jpg
STL-0009,stl-0009-cognac-saddle-leather-bar-stool,Cognac Saddle Leather Bar Stool,seating/stools,0.48,0.45,0.76,1360,2684,2,735463,9449df2b4788564d5925ee8e050e36ed967db7a0f2ec8ae316fecc257fe2bd13,assets/seating/stools/stl-0009-cognac-saddle-leather-bar-stool.usdz,previews/seating/stools/stl-0009-cognac-saddle-leather-bar-stool.jpg
STL-0010,stl-0010-coastal-teak-rope-bar-stool,Coastal Teak Rope Bar Stool,seating/stools,0.47001,0.499992,0.75,5220,10256,2,824618,753af523d4a4e7d0b111ac4caf1fa463d7de82c929cd3a6ce72547c9886f925d,assets/seating/stools/stl-0010-coastal-teak-rope-bar-stool.usdz,previews/seating/stools/stl-0010-coastal-teak-rope-bar-stool.jpg
STL-0011,stl-0011-art-deco-channel-vanity-stool,Art Deco Channel Vanity Stool,seating/stools,0.52,0.42,0.49,2112,4196,2,675307,44a4bb6835d76e5a4bd0b540a163765e03d1c5e7efa9a3d3d683457d303adf48,assets/seating/stools/stl-0011-art-deco-channel-vanity-stool.usdz,previews/seating/stools/stl-0011-art-deco-channel-vanity-stool.jpg
STL-0012,stl-0012-ivory-boucle-mushroom-stool,Ivory Bouclé Mushroom Stool,seating/stools,0.55,0.55,0.48,768,1532,1,736354,7ee45b310f8f83c54ba1ecad8815653fcd10501990211d21ec9f2ed97707ab4b,assets/seating/stools/stl-0012-ivory-boucle-mushroom-stool.usdz,previews/seating/stools/stl-0012-ivory-boucle-mushroom-stool.jpg
STL-0013,stl-0013-chesterfield-tufted-leather-stool,Chesterfield Tufted Leather Stool,seating/stools,0.58,0.48,0.5,5280,10440,2,1032445,e91668c138d95f11458cfcf8a8ecda44acfe3288371eaa737d413b11d4040c87,assets/seating/stools/stl-0013-chesterfield-tufted-leather-stool.usdz,previews/seating/stools/stl-0013-chesterfield-tufted-leather-stool.jpg
STL-0014,stl-0014-french-cabriole-vanity-stool,French Cabriole Vanity Stool,seating/stools,0.54,0.42,0.5,3276,6260,2,943098,d6f6a6054158f7c5aadc7134f8195603b099cd704629337f05803d20559d963d,assets/seating/stools/stl-0014-french-cabriole-vanity-stool.usdz,previews/seating/stools/stl-0014-french-cabriole-vanity-stool.jpg
STL-0015,stl-0015-shearling-waterfall-stool,Shearling Waterfall Stool,seating/stools,0.5,0.45,0.48,1256,2500,1,744327,5eedc80879e2b5f9bb14102436fa47007a66c5770d27c2b4d229c78a2573e569,assets/seating/stools/stl-0015-shearling-waterfall-stool.usdz,previews/seating/stools/stl-0015-shearling-waterfall-stool.jpg
STL-0016,stl-0016-brutalist-concrete-stool,Brutalist Concrete Stool,seating/stools,0.46,0.4,0.46,456,900,1,391288,be4d6f8324dcbd3fec126b294fee1fc77efaceafb554660f0624883c245c7808,assets/seating/stools/stl-0016-brutalist-concrete-stool.usdz,previews/seating/stools/stl-0016-brutalist-concrete-stool.jpg
STL-0017,stl-0017-fluted-travertine-pedestal-stool,Fluted Travertine Pedestal Stool,seating/stools,0.44,0.44,0.47,3584,7080,2,1108327,d9b233e59d33c2dd92347d01c7e461e8d5a4e9289f92936b11b132bd9638acef,assets/seating/stools/stl-0017-fluted-travertine-pedestal-stool.usdz,previews/seating/stools/stl-0017-fluted-travertine-pedestal-stool.jpg
STL-0018,stl-0018-teak-slatted-outdoor-stool,Teak Slatted Outdoor Stool,seating/stools,0.48,0.42,0.45,1248,2444,1,456775,06ff8dc12a8a5901569147a91d492c03e1954a0a6b9e45897fef1a7c2459d261,assets/seating/stools/stl-0018-teak-slatted-outdoor-stool.usdz,previews/seating/stools/stl-0018-teak-slatted-outdoor-stool.jpg
